user_id,evidence_category,primary_failure_type,why_repair_was_required,semantic_repair,formatting_only,raw_word_count,final_word_count,absolute_word_reduction,materially_compressed,operation_types
133882,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Thriller'].,True,False,97,96,1,False,abstention_to_supported_negative
134016,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,128,77,51,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
134091,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,118,77,41,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
134319,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Sci-Fi'].,True,False,138,96,42,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
134546,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,117,74,43,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
135270,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,105,94,11,False,remove_additional_negative_or_abstention_span
135339,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Thriller'].,True,False,129,97,32,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
135710,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,146,129,17,False,format_add_summary_prefix;remove_additional_negative_or_abstention_span
136047,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Sci-Fi'].,True,False,133,90,43,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
136220,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,124,74,50,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
136526,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,101,71,30,True,remove_additional_negative_or_abstention_span
136603,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,127,72,55,True,remove_additional_negative_or_abstention_span;remove_additional_negative_or_abstention_span
136896,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Crime'].,True,False,84,63,21,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
137311,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,98,75,23,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
137400,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,143,112,31,True,remove_additional_negative_or_abstention_span
137591,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,129,86,43,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
137699,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,107,66,41,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
137993,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,121,85,36,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
138492,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,130,87,43,True,remove_additional_negative_or_abstention_span
138560,supported_negative,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,117,75,42,True,remove_additional_negative_or_abstention_span;remove_additional_negative_or_abstention_span
138704,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,121,80,41,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
139246,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,140,101,39,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
139416,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,119,74,45,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
139496,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,112,84,28,True,remove_additional_negative_or_abstention_span
139517,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,95,66,29,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
139585,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,106,82,24,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
139721,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Children', 'Comedy', 'Fantasy', 'Horror', 'Musical', 'Romance'].",True,False,131,94,37,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
139766,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,136,98,38,True,remove_additional_negative_or_abstention_span
139988,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,119,80,39,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
140035,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,129,74,55,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
140352,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,143,84,59,True,remove_additional_negative_or_abstention_span;remove_additional_negative_or_abstention_span
140511,weak_or_ambiguous,formatting_only,Only deterministic prefix/placeholder/grammar normalization was needed.,False,True,83,84,-1,False,format_add_summary_prefix
